72.576, 257.472, 3, 3
571.968, 122.688, 3, 3
603.072, 120.96, 3, 3
544.32, 174.528, 3, 3
609.984, 158.976, 3, 3
418.176, 50.112, 3, 3
438.912, 36.288, 3, 3
464.832, 69.12, 3, 3
423.36, 212.544, 3, 3
449.28, 207.36, 3, 3
447.552, 243.648, 3, 3
556.416, 293.76, 3, 3
575.424, 283.392, 3, 3
539.136, 304.128, 3, 3
954.72, 260.64, 2, 2
963.36, 322.56, 2, 2
995.04, 148.32, 2, 2
838.08, 226.08, 2, 2
627.84, 302.4, 2, 2
907.2, 87.84, 2, 2
336.96, 34.56, 2, 2
87.84, 325.44, 2, 2
286.56, 95.04, 2, 2
161.28, 87.84, 2, 2
161.28, 122.4, 2, 2
257.76, 273.6, 3, 2
303.84, 280.8, 3, 2
263.52, 313.92, 3, 2
285.12, 312.48, 3, 2
191.52, 223.2, 3, 2
237.6, 208.8, 3, 2
197.28, 244.8, 3, 2
230.4, 240.48, 3, 2
721.44, 123.84, 3, 2
756, 110.88, 3, 2
696.96, 184.32, 3, 2
757.44, 167.04, 3, 2
349.92, 218.88, 3, 2
377.28, 216, 3, 2
347.04, 227.52, 3, 2
361.44, 228.96, 3, 2
175.68, 277.92, 3, 2
228.96, 283.68, 3, 2
203.04, 326.88, 3, 2
241.92, 321.12, 3, 2
786.24, 125.28, 3, 2
797.76, 119.52, 3, 2
763.2, 171.36, 3, 2
802.08, 181.44, 3, 2
708.48, 59.04, 3, 2
724.32, 59.04, 3, 2
705.6, 66.24, 3, 2
753.12, 100.8, 3, 2
648, 220.32, 3, 2
650.88, 220.32, 3, 2
629.28, 253.44, 3, 2
653.76, 244.8, 3, 2
266.4, 210.24, 3, 2
272.16, 246.24, 3, 2
302.4, 233.28, 3, 3
637.92, 122.4, 3, 2
666.72, 112.32, 3, 2
640.8, 180, 3, 2
673.92, 177.12, 3, 2
564.48, 203.04, 3, 2
604.8, 207.36, 3, 3
568.8, 244.8, 3, 2
612, 233.28, 3, 2
673.92, 56.16, 3, 2
617.76, 80.64, 3, 2
668.16, 99.36, 3, 2
853.92, 120.96, 3, 2
875.52, 106.56, 3, 2
865.44, 167.04, 3, 2
907.2, 159.84, 3, 2
488.16, 136.8, 3, 2
508.32, 123.84, 3, 2
489.6, 152.64, 3, 2
508.32, 146.88, 3, 2
341.28, 138.24, 3, 2
364.32, 133.92, 3, 2
331.2, 159.84, 3, 2
365.76, 172.8, 3, 2
97.92, 280.8, 3, 2
149.76, 276.48, 3, 2
97.92, 331.2, 3, 2
148.32, 334.08, 3, 2
74.88, 220.32, 3, 2
48.96, 247.68, 3, 2
72, 257.76, 3, 2
702.72, 204.48, 3, 2
758.88, 187.2, 3, 2
686.88, 249.12, 3, 2
339.84, 280.8, 3, 2
354.24, 272.16, 3, 2
378.72, 335.52, 3, 2
545.76, 300.96, 3, 2
603.36, 267.84, 3, 2
571.68, 308.16, 3, 2
766.08, 195.84, 3, 2
802.08, 188.64, 3, 2
793.44, 231.84, 3, 2
799.2, 231.84, 3, 2
423.36, 213.12, 3, 2
449.28, 205.92, 3, 2
408.96, 234.72, 3, 2
447.84, 243.36, 3, 2
573.12, 122.4, 3, 2
603.36, 120.96, 3, 2
544.32, 174.24, 3, 2
601.92, 177.12, 3, 2
406.08, 120.96, 3, 3
455.04, 118.08, 3, 2
406.08, 156.96, 3, 2
439.2, 174.24, 3, 2
103.68, 241.92, 3, 2
149.76, 249.12, 3, 2
499.68, 204.48, 3, 2
508.32, 201.6, 3, 2
473.76, 243.36, 3, 2
531.36, 254.88, 3, 2
178.56, 93.6, 3, 2
239.04, 74.88, 3, 2
180, 105.12, 3, 2
234.72, 128.16, 3, 2
236.16, 159.84, 3, 2
547.2, 47.52, 3, 2
596.16, 53.28, 3, 2
541.44, 95.04, 3, 2
587.52, 64.8, 3, 2
267.84, 131.04, 3, 2
308.16, 126.72, 3, 2
264.96, 161.28, 3, 2
311.04, 161.28, 3, 2
475.2, 277.92, 3, 2
537.12, 305.28, 3, 2
537.12, 313.92, 3, 2
931.68, 61.92, 3, 2
948.96, 33.12, 3, 2
910.08, 74.88, 3, 2
421.92, 28.8, 3, 2
439.2, 36, 3, 2
426.24, 64.8, 3, 2
462.24, 67.68, 3, 2
470.88, 54.72, 3, 2
465.12, 69.12, 3, 2
502.56, 76.32, 3, 2
937.44, 105.12, 3, 2
944.64, 116.64, 3, 2
908.64, 158.4, 3, 2
976.32, 156.96, 3, 2
426.24, 295.2, 3, 2
453.6, 276.48, 3, 2
426.24, 311.04, 3, 2
452.16, 312.48, 3, 2
44.64, 59.04, 3, 2
